datetime,updatedAt,estimationMethod,mix
2026-02-25T16:00:00.000Z,2026-05-05T02:15:30.990Z,MEASURED,"{'nuclear': 47876.5, 'geothermal': None, 'biomass': 1156.5, 'coal': 0, 'wind': 2228.5, 'solar': 3007, 'hydro': 9113.5, 'gas': 1462, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 259.5}, 'battery storage': {'charge': None, 'discharge': 12.5}, 'flows': {'exports': 14513, 'imports': 463}}"
2026-02-25T17:00:00.000Z,2026-05-05T02:15:44.715Z,MEASURED,"{'nuclear': 49534, 'geothermal': None, 'biomass': 1154.5, 'coal': 0, 'wind': 2895.5, 'solar': 437.5, 'hydro': 10444.5, 'gas': 1708, 'oil': 35, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 3797}, 'battery storage': {'charge': 1.5, 'discharge': None}, 'flows': {'exports': 15454, 'imports': 861}}"
2026-02-25T18:00:00.000Z,2026-05-05T02:15:44.715Z,MEASURED,"{'nuclear': 49719, 'geothermal': None, 'biomass': 1155.5, 'coal': 0, 'wind': 4066.5, 'solar': 0, 'hydro': 10687, 'gas': 2001, 'oil': 35.5, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 4151.5}, 'battery storage': {'charge': 18.5, 'discharge': None}, 'flows': {'exports': 14321, 'imports': 158}}"
2026-02-25T19:00:00.000Z,2026-05-05T02:15:44.715Z,MEASURED,"{'nuclear': 49799.5, 'geothermal': None, 'biomass': 1138, 'coal': 0, 'wind': 5007.5, 'solar': 0, 'hydro': 10434, 'gas': 1842, 'oil': 35.5, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 3181.5}, 'battery storage': {'charge': 7, 'discharge': None}, 'flows': {'exports': 17157, 'imports': 0}}"
2026-02-25T20:00:00.000Z,2026-05-05T02:15:44.715Z,MEASURED,"{'nuclear': 49713, 'geothermal': None, 'biomass': 1121.5, 'coal': 0, 'wind': 5687.5, 'solar': 0, 'hydro': 9152, 'gas': 1479, 'oil': 35, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 2394}, 'battery storage': {'charge': 46.5, 'discharge': None}, 'flows': {'exports': 17897, 'imports': 0}}"
2026-02-25T21:00:00.000Z,2026-05-05T02:15:44.715Z,MEASURED,"{'nuclear': 50523, 'geothermal': None, 'biomass': 1116.5, 'coal': 0, 'wind': 5570.5, 'solar': 0, 'hydro': 9024.5, 'gas': 1478.5, 'oil': 35, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 1429}, 'battery storage': {'charge': 13.5, 'discharge': None}, 'flows': {'exports': 17380, 'imports': 0}}"
2026-02-25T22:00:00.000Z,2026-05-05T02:15:44.715Z,MEASURED,"{'nuclear': 50890, 'geothermal': None, 'biomass': 1115.5, 'coal': 0, 'wind': 5670, 'solar': 0, 'hydro': 8967, 'gas': 1469, 'oil': 35.5, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 889}, 'battery storage': {'charge': 22, 'discharge': None}, 'flows': {'exports': 17229, 'imports': 0}}"
2026-02-25T23:00:00.000Z,2026-05-05T02:15:30.990Z,MEASURED,"{'nuclear': 50395, 'geothermal': None, 'biomass': 1145.5, 'coal': 0, 'wind': 5618, 'solar': 0, 'hydro': 8721.5, 'gas': 1485.5, 'oil': 35.5, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 185}, 'battery storage': {'charge': None, 'discharge': 2.5}, 'flows': {'exports': 17654, 'imports': 0}}"
2026-02-26T00:00:00.000Z,2026-05-23T02:13:17.922Z,MEASURED,"{'nuclear': 49768.5, 'geothermal': None, 'biomass': 1157.5, 'coal': 0, 'wind': 5467.5, 'solar': 0, 'hydro': 8210, 'gas': 1471.5, 'oil': 35, 'unknown': None, 'hydro storage': {'charge': 173.5, 'discharge': None}, 'battery storage': {'charge': None, 'discharge': 24}, 'flows': {'exports': 17499, 'imports': 0}}"
2026-02-26T01:00:00.000Z,2026-05-05T02:15:30.990Z,MEASURED,"{'nuclear': 49290, 'geothermal': None, 'biomass': 1136.5, 'coal': 0, 'wind': 5224.5, 'solar': 0, 'hydro': 7957, 'gas': 1475, 'oil': 34.5, 'unknown': None, 'hydro storage': {'charge': 898.5, 'discharge': None}, 'battery storage': {'charge': None, 'discharge': 42}, 'flows': {'exports': 17361, 'imports': 0}}"
2026-02-26T02:00:00.000Z,2026-05-05T02:15:30.990Z,MEASURED,"{'nuclear': 49468, 'geothermal': None, 'biomass': 1151.5, 'coal': 0, 'wind': 4663, 'solar': 0, 'hydro': 7621, 'gas': 1519.5, 'oil': 34, 'unknown': None, 'hydro storage': {'charge': 2762.5, 'discharge': None}, 'battery storage': {'charge': None, 'discharge': 25}, 'flows': {'exports': 17023, 'imports': 0}}"
2026-02-26T03:00:00.000Z,2026-03-06T01:39:51.665Z,MEASURED,"{'nuclear': 49395, 'geothermal': None, 'biomass': 1130.5, 'coal': 0, 'wind': 4589.5, 'solar': 0, 'hydro': 7609, 'gas': 1511.5, 'oil': 34, 'unknown': None, 'hydro storage': {'charge': 3120.5, 'discharge': None}, 'battery storage': {'charge': 30, 'discharge': None}, 'flows': {'exports': 16682, 'imports': 0}}"
2026-02-26T04:00:00.000Z,2026-03-06T01:40:18.472Z,MEASURED,"{'nuclear': 49394, 'geothermal': None, 'biomass': 1136.5, 'coal': 0, 'wind': 4582, 'solar': 0, 'hydro': 7959, 'gas': 1525.5, 'oil': 35, 'unknown': None, 'hydro storage': {'charge': 658.5, 'discharge': None}, 'battery storage': {'charge': 45, 'discharge': None}, 'flows': {'exports': 16585, 'imports': 0}}"
2026-02-26T05:00:00.000Z,2026-05-05T02:15:44.715Z,MEASURED,"{'nuclear': 50196, 'geothermal': None, 'biomass': 1153, 'coal': 0, 'wind': 4483.5, 'solar': 0, 'hydro': 8991, 'gas': 1521.5, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 1027.5}, 'battery storage': {'charge': 26, 'discharge': None}, 'flows': {'exports': 16005, 'imports': 0}}"
2026-02-26T06:00:00.000Z,2026-05-05T02:15:30.990Z,MEASURED,"{'nuclear': 50508, 'geothermal': None, 'biomass': 1126.5, 'coal': 0, 'wind': 4818, 'solar': 203, 'hydro': 9940, 'gas': 1532.5, 'oil': 35, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 3343.5}, 'battery storage': {'charge': 5, 'discharge': None}, 'flows': {'exports': 16039, 'imports': 0}}"
2026-02-26T07:00:00.000Z,2026-05-05T02:15:44.715Z,MEASURED,"{'nuclear': 50448.5, 'geothermal': None, 'biomass': 1027.5, 'coal': 0, 'wind': 5124.5, 'solar': 1909, 'hydro': 9853, 'gas': 1541, 'oil': 35.5, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 3378}, 'battery storage': {'charge': None, 'discharge': 10.5}, 'flows': {'exports': 16169, 'imports': 0}}"
2026-02-26T08:00:00.000Z,2026-05-05T02:15:30.990Z,MEASURED,"{'nuclear': 49422.5, 'geothermal': None, 'biomass': 1002.25, 'coal': 0, 'wind': 5002.75, 'solar': 5684, 'hydro': 8206, 'gas': 1522, 'oil': 35, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 464}, 'battery storage': {'charge': 19.5, 'discharge': None}, 'flows': {'exports': 13939, 'imports': 131}}"
2026-02-26T09:00:00.000Z,2026-03-06T01:40:23.218Z,MEASURED,"{'nuclear': 47440.5, 'geothermal': None, 'biomass': 1000, 'coal': 0, 'wind': 4409.5, 'solar': 9728.5, 'hydro': 7103.5, 'gas': 1496.5, 'oil': 35, 'unknown': None, 'hydro storage': {'charge': 2251.5, 'discharge': None}, 'battery storage': {'charge': 10.5, 'discharge': None}, 'flows': {'exports': 13302, 'imports': 84}}"
2026-02-26T10:00:00.000Z,2026-03-06T01:39:57.641Z,MEASURED,"{'nuclear': 44474, 'geothermal': None, 'biomass': 1000.5, 'coal': 0, 'wind': 4357, 'solar': 12589.5, 'hydro': 6955.5, 'gas': 1509, 'oil': 35, 'unknown': None, 'hydro storage': {'charge': 2877, 'discharge': None}, 'battery storage': {'charge': 6.5, 'discharge': None}, 'flows': {'exports': 13324, 'imports': 0}}"
2026-02-26T11:00:00.000Z,2026-03-06T01:39:57.641Z,MEASURED,"{'nuclear': 42528.5, 'geothermal': None, 'biomass': 1006.5, 'coal': 0, 'wind': 5168, 'solar': 14393, 'hydro': 6461, 'gas': 1509, 'oil': 35, 'unknown': None, 'hydro storage': {'charge': 3239.5, 'discharge': None}, 'battery storage': {'charge': 25.5, 'discharge': None}, 'flows': {'exports': 13608, 'imports': 0}}"
2026-02-26T12:00:00.000Z,2026-03-06T01:39:57.641Z,MEASURED,"{'nuclear': 42052.5, 'geothermal': None, 'biomass': 1006.5, 'coal': 0, 'wind': 3831.5, 'solar': 11753, 'hydro': 6805, 'gas': 1484.5, 'oil': 35, 'unknown': None, 'hydro storage': {'charge': 3024, 'discharge': None}, 'battery storage': {'charge': 47, 'discharge': None}, 'flows': {'exports': 11963, 'imports': 0}}"
2026-02-26T13:00:00.000Z,2026-05-05T02:15:44.715Z,MEASURED,"{'nuclear': 42016.5, 'geothermal': None, 'biomass': 1012, 'coal': 0, 'wind': 5460, 'solar': 14477.5, 'hydro': 6488.5, 'gas': 1462.5, 'oil': 35.5, 'unknown': None, 'hydro storage': {'charge': 3257, 'discharge': None}, 'battery storage': {'charge': None, 'discharge': 16}, 'flows': {'exports': 14777, 'imports': 0}}"
2026-02-26T14:00:00.000Z,2026-05-05T02:15:30.990Z,MEASURED,"{'nuclear': 42585.5, 'geothermal': None, 'biomass': 1010.5, 'coal': 0, 'wind': 3645, 'solar': 9938, 'hydro': 6683, 'gas': 1452.5, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': 2850, 'discharge': None}, 'battery storage': {'charge': None, 'discharge': 27.5}, 'flows': {'exports': 12936, 'imports': 93}}"
2026-02-26T15:00:00.000Z,2026-05-05T02:15:30.990Z,MEASURED,"{'nuclear': 42973, 'geothermal': None, 'biomass': 1007, 'coal': 0, 'wind': 5815, 'solar': 8553.5, 'hydro': 6781, 'gas': 1418, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': 2969, 'discharge': None}, 'battery storage': {'charge': None, 'discharge': 17}, 'flows': {'exports': 13297, 'imports': 73}}"
2026-02-26T16:00:00.000Z,2026-05-05T02:15:44.715Z,MEASURED,"{'nuclear': 45768, 'geothermal': None, 'biomass': 1005.5, 'coal': 0, 'wind': 5963, 'solar': 3429, 'hydro': 7608, 'gas': 1382, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': 2534, 'discharge': None}, 'battery storage': {'charge': None, 'discharge': 10.5}, 'flows': {'exports': 13492, 'imports': 913}}"
2026-02-26T17:00:00.000Z,2026-05-05T02:15:30.990Z,MEASURED,"{'nuclear': 47894, 'geothermal': None, 'biomass': 1004, 'coal': 0, 'wind': 6374, 'solar': 425, 'hydro': 9335, 'gas': 1380, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 1872}, 'battery storage': {'charge': 5.5, 'discharge': None}, 'flows': {'exports': 14303, 'imports': 488}}"
2026-02-26T18:00:00.000Z,2026-05-23T02:12:45.218Z,MEASURED,"{'nuclear': 48925, 'geothermal': None, 'biomass': 1012.5, 'coal': 0, 'wind': 7927.5, 'solar': 0, 'hydro': 10283, 'gas': 1400, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 3950}, 'battery storage': {'charge': 6, 'discharge': None}, 'flows': {'exports': 16597, 'imports': 0}}"
2026-02-26T19:00:00.000Z,2026-05-05T02:15:30.990Z,MEASURED,"{'nuclear': 48115.5, 'geothermal': None, 'biomass': 1012, 'coal': 0, 'wind': 9286.5, 'solar': 0, 'hydro': 9229.5, 'gas': 1403.5, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 2763}, 'battery storage': {'charge': 36.5, 'discharge': None}, 'flows': {'exports': 17774, 'imports': 0}}"
2026-02-26T20:00:00.000Z,2026-05-05T02:15:30.990Z,MEASURED,"{'nuclear': 48111, 'geothermal': None, 'biomass': 1014.5, 'coal': 0, 'wind': 9795.5, 'solar': 0, 'hydro': 8171, 'gas': 1388, 'oil': 35.5, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 1152}, 'battery storage': {'charge': 11.5, 'discharge': None}, 'flows': {'exports': 17945, 'imports': 0}}"
2026-02-26T21:00:00.000Z,2026-05-05T02:15:30.990Z,MEASURED,"{'nuclear': 48708.5, 'geothermal': None, 'biomass': 1012.5, 'coal': 0, 'wind': 9664, 'solar': 0, 'hydro': 8409, 'gas': 1429, 'oil': 35.5, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 204}, 'battery storage': {'charge': 3, 'discharge': None}, 'flows': {'exports': 17363, 'imports': 0}}"
2026-02-26T22:00:00.000Z,2026-05-05T02:15:30.990Z,MEASURED,"{'nuclear': 48409, 'geothermal': None, 'biomass': 1007, 'coal': 0, 'wind': 9843.5, 'solar': 0, 'hydro': 8223.5, 'gas': 1457.5, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': 285.5, 'discharge': None}, 'battery storage': {'charge': None, 'discharge': 3.5}, 'flows': {'exports': 16996, 'imports': 0}}"
2026-02-26T23:00:00.000Z,2026-03-06T01:39:57.641Z,MEASURED,"{'nuclear': 47657, 'geothermal': None, 'biomass': 1007, 'coal': 0, 'wind': 10009.5, 'solar': 0, 'hydro': 8235, 'gas': 1455.5, 'oil': 35, 'unknown': None, 'hydro storage': {'charge': 707.5, 'discharge': None}, 'battery storage': {'charge': 79, 'discharge': None}, 'flows': {'exports': 17385, 'imports': 0}}"
2026-02-27T00:00:00.000Z,2026-05-23T02:13:01.810Z,MEASURED,"{'nuclear': 46473, 'geothermal': None, 'biomass': 1009.5, 'coal': 0, 'wind': 9778, 'solar': 0, 'hydro': 7635.5, 'gas': 1473, 'oil': 35, 'unknown': None, 'hydro storage': {'charge': 975, 'discharge': None}, 'battery storage': {'charge': None, 'discharge': 16.5}, 'flows': {'exports': 16958, 'imports': 0}}"
2026-02-27T01:00:00.000Z,2026-05-23T02:12:10.524Z,MEASURED,"{'nuclear': 45853.5, 'geothermal': None, 'biomass': 1009, 'coal': 0, 'wind': 9370, 'solar': 0, 'hydro': 7276.5, 'gas': 1454, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': 1856.5, 'discharge': None}, 'battery storage': {'charge': None, 'discharge': 67}, 'flows': {'exports': 16784, 'imports': 0}}"
2026-02-27T02:00:00.000Z,2026-03-29T02:39:27.181Z,MEASURED,"{'nuclear': 44928.5, 'geothermal': None, 'biomass': 1006.5, 'coal': 0, 'wind': 9415.5, 'solar': 0, 'hydro': 7353, 'gas': 1480.5, 'oil': 35, 'unknown': None, 'hydro storage': {'charge': 2166.5, 'discharge': None}, 'battery storage': {'charge': 10, 'discharge': None}, 'flows': {'exports': 17121, 'imports': 0}}"
2026-02-27T03:00:00.000Z,2026-03-06T01:40:23.218Z,MEASURED,"{'nuclear': 44514.75, 'geothermal': None, 'biomass': 1004.75, 'coal': 0, 'wind': 9868.25, 'solar': 0, 'hydro': 7390.75, 'gas': 1465.5, 'oil': 35.25, 'unknown': None, 'hydro storage': {'charge': 2358.5, 'discharge': None}, 'battery storage': {'charge': 19.5, 'discharge': None}, 'flows': {'exports': 17292, 'imports': 0}}"
2026-02-27T04:00:00.000Z,2026-03-06T01:40:23.218Z,MEASURED,"{'nuclear': 45789.5, 'geothermal': None, 'biomass': 1029.5, 'coal': 0, 'wind': 10480, 'solar': 0, 'hydro': 7412, 'gas': 1458, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': 1688, 'discharge': None}, 'battery storage': {'charge': 37, 'discharge': None}, 'flows': {'exports': 17300, 'imports': 0}}"
2026-02-27T05:00:00.000Z,2026-05-05T02:15:44.715Z,MEASURED,"{'nuclear': 46112.75, 'geothermal': None, 'biomass': 1068.25, 'coal': 0, 'wind': 10691.75, 'solar': 0, 'hydro': 7947.25, 'gas': 1443.25, 'oil': 35.5, 'unknown': None, 'hydro storage': {'charge': 134.5, 'discharge': None}, 'battery storage': {'charge': 14, 'discharge': None}, 'flows': {'exports': 16424, 'imports': 0}}"
2026-02-27T06:00:00.000Z,2026-05-05T02:15:30.990Z,MEASURED,"{'nuclear': 47720, 'geothermal': None, 'biomass': 1081, 'coal': 0, 'wind': 11092.5, 'solar': 212.5, 'hydro': 8566, 'gas': 1469, 'oil': 35.5, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 1833}, 'battery storage': {'charge': 1.5, 'discharge': None}, 'flows': {'exports': 16965, 'imports': 0}}"
2026-02-27T07:00:00.000Z,2026-05-05T02:15:30.990Z,MEASURED,"{'nuclear': 47733.5, 'geothermal': None, 'biomass': 1127, 'coal': 0, 'wind': 11080, 'solar': 1867.5, 'hydro': 8596.5, 'gas': 1474.5, 'oil': 35.5, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 2043.5}, 'battery storage': {'charge': 5, 'discharge': None}, 'flows': {'exports': 17058, 'imports': 0}}"
2026-02-27T08:00:00.000Z,2026-05-05T02:15:44.715Z,MEASURED,"{'nuclear': 46029.5, 'geothermal': None, 'biomass': 1119.5, 'coal': 0, 'wind': 9883, 'solar': 5622.5, 'hydro': 7679.5, 'gas': 1460, 'oil': 34.5, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 84.5}, 'battery storage': {'charge': 14, 'discharge': None}, 'flows': {'exports': 15845, 'imports': 0}}"
2026-02-27T09:00:00.000Z,2026-05-23T02:11:44.967Z,MEASURED,"{'nuclear': 43554.5, 'geothermal': None, 'biomass': 1149.5, 'coal': 0, 'wind': 8826, 'solar': 8832, 'hydro': 6848.5, 'gas': 1455, 'oil': 35.5, 'unknown': None, 'hydro storage': {'charge': 1800, 'discharge': None}, 'battery storage': {'charge': None, 'discharge': 17}, 'flows': {'exports': 13227, 'imports': 75}}"
2026-02-27T10:00:00.000Z,2026-05-05T02:15:44.715Z,MEASURED,"{'nuclear': 42275.5, 'geothermal': None, 'biomass': 1154, 'coal': 0, 'wind': 8560, 'solar': 10637.5, 'hydro': 6629.5, 'gas': 1415, 'oil': 35.5, 'unknown': None, 'hydro storage': {'charge': 2844.5, 'discharge': None}, 'battery storage': {'charge': None, 'discharge': 3}, 'flows': {'exports': 13091, 'imports': 0}}"
2026-02-27T11:00:00.000Z,2026-05-05T02:15:30.990Z,MEASURED,"{'nuclear': 40797, 'geothermal': None, 'biomass': 1160.5, 'coal': 0, 'wind': 6153, 'solar': 9501.5, 'hydro': 7103.5, 'gas': 1436.5, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': 1574, 'discharge': None}, 'battery storage': {'charge': 2.5, 'discharge': None}, 'flows': {'exports': 11266, 'imports': 976}}"
2026-02-27T12:00:00.000Z,2026-05-05T02:15:44.715Z,MEASURED,"{'nuclear': 41189, 'geothermal': None, 'biomass': 1161.5, 'coal': 0, 'wind': 6083, 'solar': 9382, 'hydro': 7160, 'gas': 1357, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': 2771, 'discharge': None}, 'battery storage': {'charge': None, 'discharge': 16.5}, 'flows': {'exports': 11637, 'imports': 1805}}"
2026-02-27T13:00:00.000Z,2026-03-06T01:40:02.670Z,MEASURED,"{'nuclear': 41721.5, 'geothermal': None, 'biomass': 1177, 'coal': 0, 'wind': 6272, 'solar': 8787.5, 'hydro': 6811.5, 'gas': 1360, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': 2547, 'discharge': None}, 'battery storage': {'charge': 18, 'discharge': None}, 'flows': {'exports': 11841, 'imports': 1663}}"
2026-02-27T14:00:00.000Z,2026-03-06T01:40:02.670Z,MEASURED,"{'nuclear': 40376, 'geothermal': None, 'biomass': 1179, 'coal': 0, 'wind': 9544, 'solar': 8898.5, 'hydro': 6495, 'gas': 1360.5, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': 2735, 'discharge': None}, 'battery storage': {'charge': 17.5, 'discharge': None}, 'flows': {'exports': 12339, 'imports': 918}}"
2026-02-27T15:00:00.000Z,2026-05-05T02:15:44.715Z,MEASURED,"{'nuclear': 40653.5, 'geothermal': None, 'biomass': 1179, 'coal': 0, 'wind': 10810, 'solar': 5602, 'hydro': 6612.5, 'gas': 1367.5, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': 2712, 'discharge': None}, 'battery storage': {'charge': None, 'discharge': 5}, 'flows': {'exports': 13196, 'imports': 888}}"
2026-02-27T16:00:00.000Z,2026-03-06T01:40:02.670Z,MEASURED,"{'nuclear': 44163, 'geothermal': None, 'biomass': 1168.5, 'coal': 0, 'wind': 10378.5, 'solar': 2220.5, 'hydro': 7439, 'gas': 1410.5, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': 390.5, 'discharge': None}, 'battery storage': {'charge': 7.5, 'discharge': None}, 'flows': {'exports': 13902, 'imports': 491}}"
2026-02-27T17:00:00.000Z,2026-05-05T02:15:30.990Z,MEASURED,"{'nuclear': 47917.75, 'geothermal': None, 'biomass': 1162.75, 'coal': 0, 'wind': 10327.75, 'solar': 486.25, 'hydro': 8499.75, 'gas': 1405, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 1908.75}, 'battery storage': {'charge': 30.25, 'discharge': None}, 'flows': {'exports': 16089, 'imports': 0}}"
2026-02-27T18:00:00.000Z,2026-05-05T02:15:30.990Z,MEASURED,"{'nuclear': 48722.5, 'geothermal': None, 'biomass': 1165.5, 'coal': 0, 'wind': 10856.75, 'solar': 55.25, 'hydro': 9650.75, 'gas': 1406.5, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 3473.5}, 'battery storage': {'charge': 2.5, 'discharge': None}, 'flows': {'exports': 18752, 'imports': 0}}"
2026-02-27T19:00:00.000Z,2026-05-23T02:11:32.122Z,MEASURED,"{'nuclear': 47925, 'geothermal': None, 'biomass': 1169.5, 'coal': 0, 'wind': 11449, 'solar': 0, 'hydro': 8960, 'gas': 1394, 'oil': 35, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 2400.5}, 'battery storage': {'charge': 15, 'discharge': None}, 'flows': {'exports': 19242, 'imports': 0}}"
2026-02-27T20:00:00.000Z,2026-05-05T02:15:44.715Z,MEASURED,"{'nuclear': 47098, 'geothermal': None, 'biomass': 1172.5, 'coal': 0, 'wind': 11867, 'solar': 0, 'hydro': 8273, 'gas': 1415.5, 'oil': 35.5, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 737.5}, 'battery storage': {'charge': 61.5, 'discharge': None}, 'flows': {'exports': 18736, 'imports': 0}}"
2026-02-27T21:00:00.000Z,2026-05-05T02:15:30.990Z,MEASURED,"{'nuclear': 46017, 'geothermal': None, 'biomass': 1175, 'coal': 0, 'wind': 12103.5, 'solar': 0, 'hydro': 8334.5, 'gas': 1400.5, 'oil': 35.5, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 1051.5}, 'battery storage': {'charge': None, 'discharge': 17.5}, 'flows': {'exports': 18468, 'imports': 0}}"
2026-02-27T22:00:00.000Z,2026-05-05T02:15:30.990Z,MEASURED,"{'nuclear': 45535, 'geothermal': None, 'biomass': 1170.5, 'coal': 0, 'wind': 12559.5, 'solar': 0, 'hydro': 7952.5, 'gas': 1445, 'oil': 35.5, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 1074.5}, 'battery storage': {'charge': None, 'discharge': 38}, 'flows': {'exports': 17650, 'imports': 0}}"
2026-02-27T23:00:00.000Z,2026-05-05T02:15:44.715Z,MEASURED,"{'nuclear': 43999, 'geothermal': None, 'biomass': 1175.25, 'coal': 0, 'wind': 12930.75, 'solar': 0, 'hydro': 7706, 'gas': 1457.75, 'oil': 35.75, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 1328.25}, 'battery storage': {'charge': None, 'discharge': 5.25}, 'flows': {'exports': 17959, 'imports': 0}}"
2026-02-28T00:00:00.000Z,2026-05-05T02:15:44.715Z,MEASURED,"{'nuclear': 41243, 'geothermal': None, 'biomass': 1176.5, 'coal': 0, 'wind': 12594, 'solar': 0, 'hydro': 7454, 'gas': 1453, 'oil': 35, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 1298.5}, 'battery storage': {'charge': 4.5, 'discharge': None}, 'flows': {'exports': 17524, 'imports': 2}}"
